text,label
"Haryana सरकार
                राजस्व विभाग
                
                जाति प्रमाण पत्र
                CASTE CERTIFICATE
                
                श्री/श्रीमती SITA GUPTA
                पुत्र/पुत्री: SHYAM SUNDAR
                निवासी: 655 Malleshwaram, Visakhapatnam 110002
                
                जाति: SHARMA
                श्रेणी: OBC",COMMUNITY_CERTIFICATE
"ELECTORAL ROLL
                VOTER IDENTITY CARD
                
                Voter Name: NEHA VERMA
                Relation: S/O MAHENDRA SINGH
                Voter ID: DND2443900
                Assembly Constituency: West Kanpur",VOTER_ID
"आयकर विभाग INCOME TAX DEPT
                भारत सरकार GOVT OF INDIA
                स्थायी खाता संख्या कार्ड
                
                नाम/Name: MAMTA SRIVASTAVA
                पिता/Father: NARENDRA PRASAD
                जन्म तिथि/DOB: 14/03/1995
                स्थायी खाता संख्या/PAN: XKVED5673A",PAN_CARD
"Gujarat सरकार
                राजस्व विभाग
                
                जाति प्रमाण पत्र
                CASTE CERTIFICATE
                
                श्री/श्रीमती SITA GUPTA
                पुत्र/पुत्री: GANESH PRASAD
                निवासी: 660 Jayanagar, Kolkata 110002
                
                जाति: REDDY
                श्रेणी: GENERAL",COMMUNITY_CERTIFICATE
"Rajasthan TRANSPORT DEPT
                LICENSE TO DRIVE MOTOR VEHICLE
                
                Holder Name: MOHAN LAL
                Father Name: BRIJESH KUMAR
                Date of Birth: 25/05/2005
                License Number: RJ5184679896
                Issue Date: 15/09/2021
                Authorization: HMV",DRIVING_LICENSE
"GOVERNMENT OF Haryana
                REVENUE DEPARTMENT
                
                COMMUNITY CERTIFICATE
                
                This is to certify that Sri/Smt AJAY SAXENA
                Son/Daughter of RAJENDRA KUMAR
                Residing at: 934 Whitefield, Meerut 400004
                
                Belongs to ST CATEGORY
                Community: KUMAR
                
                This certificate is issued for the purpose of admission.
                
                Valid until: 23/01/2027",COMMUNITY_CERTIFICATE
"GOVERNMENT OF Odisha
                REVENUE DEPARTMENT
                
                COMMUNITY CERTIFICATE
                
                This is to certify that Sri/Smt ROHIT SHAH
                Son/Daughter of SURESH KUMAR
                Residing at: 841 Rajajinagar, Ahmedabad 110001
                
                Belongs to ST CATEGORY
                Community: SINGH
                
                This certificate is issued for the purpose of employment.
                
                Valid until: 18/08/2027",COMMUNITY_CERTIFICATE
"INCOME TAX DEPARTMENT
                GOVERNMENT OF INDIA
                PERMANENT ACCOUNT NUMBER CARD
                
                Name: SUNITA DEVI
                Father's Name: NARENDRA PRASAD
                Date of Birth: 19/01/2001
                PAN: ZBZGP4500M
                Signature",PAN_CARD
"CANARA BANK
                SAVINGS BANK PASSBOOK
                
                Account Holder: MANOJ PANDEY
                Account Number: 88523112123
                IFSC Code: IBQA0890359
                Branch: Kolkata Branch
                
                Address: 377 Anna Nagar, Kolkata 600002
                
                Current Balance: ₹73637.31
                
                Recent Transactions:
                22/11/2024 - Salary Credit - ₹10104.00
04/11/2024 - Salary Credit - ₹19740.00
09/11/2024 - ATM Withdrawal - ₹4288.00",BANK_PASSBOOK
"Maharashtra सरकार GOVERNMENT OF Maharashtra
                खाद्य एवं नागरिक आपूर्ति विभाग
                
                राशन कार्ड/RATION CARD
                Category: BPL
                
                मुखिया/Head: SUNITA DEVI
                पता/Address: 355 Cunningham Road, Rajkot 400005
                परिवार के सदस्य: 5",RATION_CARD
"REPUBLIC OF INDIA
                PASSPORT
                MINISTRY OF EXTERNAL AFFAIRS
                
                Name: ANJALI SHAH
                Place of Birth: Surat
                Date of Birth: 26/03/1987
                Passport No: S2137001
                Place of Issue: Surat
                Date of Issue: 21/11/2020
                Date of Expiry: 07/03/2028",PASSPORT
"TRANSPORT DEPARTMENT
                GOVERNMENT OF Karnataka
                DRIVING LICENSE
                
                Name: REKHA PANDEY
                S/O: GANESH PRASAD
                DOB: 16/05/1987
                DL No: KA9078642601
                Address: 209 Rajajinagar, Bangalore 400004
                Valid Till: 19/02/2025
                Vehicle Class: LMV",DRIVING_LICENSE
"GOVERNMENT OF INDIA
                UNIQUE IDENTIFICATION AUTHORITY OF INDIA
                
                Name: ANITA KUMARI
                Date of Birth: 14/06/1972
                Aadhar Number: 8973 7915 7393
                Address: 349 Residency Road, Meerut 110001
                Male/Female: Female",AADHAR_CARD
"HEALTH SMART CARD
                EMPLOYEE HEALTH SCHEME
                
                Beneficiary Name: MOHAN LAL
                Card Number: KE136910509
                Family ID: FAM33368
                
                Address: 781 Whitefield, Ahmedabad 400002
                Mobile: +91 7539328436
                
                Valid Till: 08/08/2027",SMART_CARD
"AXIS BANK
                SAVINGS BANK PASSBOOK
                
                Account Holder: NEHA VERMA
                Account Number: 60792775733
                IFSC Code: PIHS0161521
                Branch: Rajkot Branch
                
                Address: 9 MG Road, Rajkot 560002
                
                Current Balance: ₹80468.74
                
                Recent Transactions:
                23/11/2024 - UPI Transfer - ₹21547.00
17/11/2024 - UPI Transfer - ₹26832.00
05/11/2024 - UPI Transfer - ₹49132.00",BANK_PASSBOOK
"GOVERNMENT OF INDIA
                UNIQUE IDENTIFICATION AUTHORITY OF INDIA
                
                Name: VIJAY SHUKLA
                Date of Birth: 03/09/1969
                Aadhar Number: 9953 5916 2685
                Address: 861 Brigade Road, Coimbatore 600001
                Male/Female: Male",AADHAR_CARD
"Mumbai University
                EXAMINATION RESULT
                GRADE CARD
                
                Student Name: SUNITA DEVI
                Registration No: CHN/1989/35480
                Programme: B.Com
                Semester: I
                
                English: B
Mathematics: A
Science: B
Social Studies: B
Hindi: C
                
                CGPA: 9.1
                Classification: Third Class",MARKSHEET
"भारतीय निर्वाचन आयोग
                ELECTION COMMISSION OF INDIA
                मतदाता पहचान पत्र/VOTER ID
                
                नाम/Name: VIKASH SINGH
                पिता का नाम/Father: BRIJESH KUMAR
                मतदाता संख्या/EPIC: NLS8186046",VOTER_ID
"EMPLOYEE SMART CARD
                Tech Corp
                
                Name: NEHA VERMA
                Employee ID: EMP7788
                Department: Operations
                Designation: Officer
                
                Valid From: 04/05/2021
                Valid Till: 15/09/2027",SMART_CARD
